EU_circo;code_région;nom_région;chef-lieu_région;numéro_département;nom_département;préfecture;numéro_circonscription;nom_commune;codes_postaux;code_insee;latitude;longitude;éloignement
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Grande-Rivière;39150;39258;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Hautecour;39130;39265;46.566667;5.766667;0.81
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Jeurre;39360;39269;46.366667;5.716667;1.77
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Lac-des-Rouges-Truites;39150;39271;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Lajoux;39274;39274;46.383333;5.966667;1.86
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Lamoura;39310;39275;46.4;5.966667;1.86
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Larderet (Le);39300;39277;46.816667;5.95;1.76
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Largillay-Marsonnay;39130;39278;46.55;5.666667;1.72
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Larrivoire;39360;39280;46.35;5.783333;1.85
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Latet (Le);39300;39281;46.8;5.933333;1.65
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Latette (La);39250;39282;46.75;6.083333;2.59
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Lavancia-Epercy;01590;39283;46.333333;5.683333;1.93
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Lavans-lès-Saint-Claude;39170;39286;46.383333;5.783333;1.69
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Lect;39260;39289;46.383333;5.666667;1.69
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Lent;39300;39292;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Leschères;39170;39293;46.45;5.833333;2.14
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Lézat;39400;39294;46.5;5.933333;1.65
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Longchaumois;39400;39297;46.45;5.933333;1.79
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Longcochon;39250;39298;46.766667;6.066667;2.49
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Loulle;39300;39301;46.7;5.883333;1.34
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Maisod;39260;39307;46.466667;5.683333;1.29
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Marigny;39130;39313;46.683333;5.783333;1.27
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Martigna;39260;39318;46.4;5.7;1.61
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Menétrux-en-Joux;39130;39322;46.616667;5.833333;1.03
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Mesnois;39130;39326;46.6;5.683333;1.31
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Meussia;39260;39328;46.5;5.733333;1.26
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Mièges;39250;39329;46.783333;6.033333;2.28
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Mignovillard;39250;39331;46.8;6.133333;2.9
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Moirans-en-Montagne;39260;39333;46.433333;5.733333;1.45
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Molinges;39360;39339;46.35;5.766667;1.85
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Molpré;39250;39340;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Molunes (Les);39310;39341;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Monnet-la-Ville;39300;39344;46.716667;5.8;1.74
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Montcusel;39260;39351;46.366667;5.65;1.77
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Montigny-sur-l'Ain;39300;39356;46.716667;5.783333;1.98
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Montrond;39300;39364;46.8;5.833333;1.31
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Mont-sur-Monnet;39300;39366;46.716667;5.833333;1.28
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Morbier;39400;39367;46.533333;6.016667;2.18
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Morez;39400;39368;46.516667;6.033333;2.28
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Mouille (La);39400;39371;46.5;5.983333;1.97
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Mournans-Charbonny;39250;39372;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Moussières (Les);39310;39373;46.333333;5.9;1.93
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Moutoux (Le);39300;39376;46.783333;5.933333;1.65
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Nans (Les);39300;39381;46.783333;5.966667;1.86
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Ney;39300;39389;46.733333;5.883333;1.34
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Nozeroy;39250;39391;46.783333;6.033333;2.28
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Onglières;39250;39393;46.8;6.016667;2.18
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Pasquier (Le);39300;39406;46.8;5.9;1.45
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Patornay;39130;39408;46.583333;5.7;1.09
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Pesse (La);39370;39413;46.3;5.85;2.09
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Piards (Les);39150;39417;46.483333;5.833333;1.64
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Pillemoine;39300;39419;46.7;5.9;1.45
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Planches-en-Montagne (Les);39150;39424;46.666667;6.016667;2.18
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Plénise;39250;39427;46.8;6.033333;2.28
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Plénisette;39250;39428;46.8;6.016667;2.18
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Pont-de-Poitte;39130;39435;46.583333;5.683333;1.33
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Pont-du-Navoy;39300;39437;46.733333;5.783333;1.92
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Ponthoux;39170;39438;46.4;5.8;1.61
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Pratz;39170;39440;46.383333;5.766667;1.69
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Prémanon;39220;39441;46.466667;6.033333;2.28
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Prénovel;39150;39442;46.5;5.85;1.37
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Ravilloles;39170;39453;46.433333;5.8;1.45
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Rixouse (La);39200;39460;46.466667;5.883333;1.51
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Rix-Trebief;39250;39461;46.766667;6.05;2.38
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Rogna;39360;39463;46.333333;5.75;1.93
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Rousses (Les);39220;39470;46.483333;6.066667;2.49
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Saffloz;39130;39473;46.666667;5.85;1.55
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Saint-Claude;39200;39478;46.383333;5.866667;1.69
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Saint-Germain-en-Montagne;39300;39481;46.783333;5.933333;1.65
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Saint-Laurent-en-Grandvaux;39150;39487;46,58;5,96; 
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Saint-Lupicin;39170;39491;46.4;5.783333;1.61
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Saint-Maurice-Crillat;39130;39493;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Saint-Pierre;39150;39494;46.566667;5.916667;1.55
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Sapois;39300;39503;46.75;5.95;1.76
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Saugeot;39130;39505;46.6;5.833333;1.03
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Septmoncel;39310;39510;46.366667;5.916667;1.77
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Sirod;39300;39517;46.733333;5.983333;1.97
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Songeson;39130;39518;46.65;5.816667;1.02
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Soucia;39130;39519;46.55;5.75;0.89
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Supt;39300;39522;46.85;5.95;1.76
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Syam;39300;39523;46.7;5.95;1.76
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Thoiria;39130;39531;46.533333;5.733333;1.13
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Uxelles;39130;39538;46.6;5.783333;0.72
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Valempoulières;39300;39540;46.833333;5.866667;1.32
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Vannoz;39300;39543;46.766667;5.916667;1.55
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Vaudioux (Le);39300;39545;46.7;5.916667;1.55
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Vaux-lès-Saint-Claude;39360;39547;46.366667;5.733333;1.77
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Vers-en-Montagne;39300;39554;46.816667;5.916667;1.55
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Vertamboz;39130;39556;46.6;5.733333;0.65
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Villard-Saint-Sauveur;39200;39560;46.366667;5.866667;1.77
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Villards-d'Héria;39260;39561;46.416667;5.733333;1.53
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Villard-sur-Bienne;39200;39562;46.466667;5.9;1.67
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Viry;39360;39579;46.3;5.75;2.09
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;2;Vulvoz;39360;39585;46.333333;5.783333;1.93
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Abergement-la-Ronce;39500;39001;47.066667;5.383333;1.78
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Abergement-le-Grand;39600;39002;46.916667;5.683333;1.17
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Abergement-lès-Thésy;39110;39004;46.916667;5.933333;1.65
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Aiglepierre;39110;39006;46.95;5.816667;1.67
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Amange;39700;39008;47.15;5.566667;2
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Annoire;39120;39011;46.95;5.283333;2.41
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Arbois;39600;39013;46.9;5.766667;0.8
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Archelange;39290;39014;47.15;5.516667;2
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Aresches;39110;39586;46.9;5.916667;1.55
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Arsures (Les);39600;39019;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Asnans-Beauvoisin;39120;39022;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Audelange;39700;39024;47.133333;5.583333;1.92
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Augerans;39380;39026;47.016667;5.583333;1.36
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Aumur;39410;39029;47.05;5.35;1.99
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Authume;39100;39030;47.133333;5.5;1.92
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Auxange;39700;39031;47.166667;5.65;2.08
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Balaiseaux;39120;39034;46.966667;5.466667;1.26
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Bans;39380;39037;46.983333;5.583333;1.2
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Barre (La);39700;39039;47.15;5.683333;2
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Baverans;39100;39042;47.1;5.533333;1.76
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Belmont;39380;39048;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Biarne;39290;39051;47.15;5.45;2
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Bracon;39110;39072;46.933333;5.883333;1.34
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Brans;39290;39074;47.233333;5.566667;2.4
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Bretenière (La);39700;39076;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Bretenières;39120;39077;46.916667;5.55;1.84
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Brevans;39100;39078;47.1;5.516667;1.76
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Cernans;39110;39084;46.933333;5.933333;1.65
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Chaînée-des-Coupis;39120;39090;46.933333;5.433333;1.47
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Chamblay;39380;39093;47;5.716667;1.75
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Champagne sur Loue;39600;39095;47.033333;5.816667;1.62
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Champagney;39290;39096;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Champdivers;39500;39099;47.016667;5.383333;1.78
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Champvans;39100;39101;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Chapelle-sur-Furieuse (La);39110;39103;47;5.866667;1.58
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Châtelaine (La);39600;39116;46.866667;5.816667;1.52
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Chatelay;39380;39117;47.033333;5.7;1.53
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Châtenois;39700;39121;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Chaussin;39120;39128;46.966667;5.416667;1.58
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Chaux-Champagny;39110;39133;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Chemin;39120;39138;46.983333;5.316667;2.2
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Chêne-Bernard;39120;39139;46.916667;5.483333;1.16
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Chevigny;39290;39141;47.183333;5.483333;2.16
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Chilly-sur-Salins;39110;39147;46.883333;5.866667;1.24
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Chissey-sur-Loue;39380;39149;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Choisey;39100;39150;47.066667;5.466667;1.6
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Clucy;39110;39155;46.95;5.9;1.45
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Courtefontaine;39700;39172;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Cramans;39600;39176;47.016667;5.766667;1.36
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Crissey;39100;39182;47.066667;5.483333;1.6
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Dammartin-Marpain;39290;39188;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Damparis;39500;39189;47.083333;5.416667;1.68
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Dampierre;39700;39190;47.15;5.75;2
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Deschaux (Le);39120;39193;46.95;5.5;1.11
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Dole;39100;39198;47.1;5.5;1.76
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Dournon;39110;39202;46.933333;5.966667;1.86
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Eclans-Nenon;39700;39205;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Ecleux;39600;39206;47;5.733333;1.28
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Essards-Taignevaux (Les);39120;39211;46.916667;5.416667;1.58
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Etrepigney;39700;39218;47.133333;5.7;1.92
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Evans;39700;39219;47.183333;5.766667;2.16
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Falletans;39700;39220;47.1;5.566667;1.76
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Ferté (La);39600;39223;46.95;5.666667;1.34
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Foucherans;39100;39233;47.083333;5.45;-1
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Fraisans;39700;39235;47.15;5.766667;2
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Frasne-les-Meulières;39290;39238;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Gatey;39120;39245;46.95;5.433333;1.47
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Gendrey;39350;39246;47.2;5.683333;2.24
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Geraise;39110;39248;46.95;5.95;1.76
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Germigney;39380;39249;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Gevry;39100;39252;47.033333;5.45;1.47
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Grange de Vaivre;39600;39259;47;5.85;1.65
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Gredisans;39290;39262;47.15;5.516667;2
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Hays (Les);39120;39266;46.9;5.383333;1.78
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Ivory;39110;39267;46.916667;5.866667;1.24
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Ivrey;39110;39268;46.983333;5.9;1.45
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Jouhe;39100;39270;47.133333;5.483333;1.92
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Lavangeot;39700;39284;47.15;5.616667;2
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Lavans-lès-Dole;39700;39285;47.15;5.633333;2
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Lemuy;39110;39291;46.9;5.966667;1.86
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Longwy-sur-le-Doubs;39120;39299;46.95;5.366667;1.89
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Louvatange;39350;39302;47.2;5.716667;2.24
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Loye (La);39380;39305;47.033333;5.566667;1.44
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Malange;39700;39308;47.183333;5.616667;2.16
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Marnoz;39110;39315;46.95;5.833333;1.36
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Mathenay;39600;39319;46.933333;5.683333;1.1
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Menotey;39290;39323;47.166667;5.5;2.08
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Mesnay;39600;39325;46.9;5.8;0.97
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Moissey;39290;39335;47.2;5.516667;2.24
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Molamboz;39600;39337;46.933333;5.683333;1.1
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Molay;39500;39338;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Monnières;39100;39345;47.116667;5.466667;1.84
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Montbarrey;39380;39350;47.016667;5.65;1.36
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Monteplain;39700;39352;47.15;5.7;2
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Montigny-lès-Arsures;39600;39355;46.933333;5.783333;0.96
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Montmarlon;39110;39359;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Montmirey-la-Ville;39290;39360;47.216667;5.516667;2.32
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Montmirey-le-Château;39290;39361;47.216667;5.533333;2.32
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Mont-sous-Vaudrey;39380;39365;46.966667;5.6;1.12
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Mouchard;39330;39370;46.966667;5.8;1.12
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Mutigney;39290;39377;47.283333;5.55;2.64
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Neublans-Abergement;39120;39385;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Nevy-lès-Dole;39380;39387;47;5.516667;1.84
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Offlanges;39290;39392;47.2;5.55;2.24
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Orchamps;39700;39396;47.15;5.666667;2
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Ougney;39350;39398;47.233333;5.666667;2.4
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Ounans;39380;39399;46.983333;5.666667;1.2
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Our;39700;39400;47.133333;5.65;1.92
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Pagney;39350;39402;47.25;5.7;2.48
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Pagnoz;39330;39403;46.966667;5.816667;1.12
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Parcey;39100;39405;47.016667;5.483333;1.62
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Peintre;39290;39409;47.2;5.483333;2.24
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Peseux;39120;39412;46.991667;5.366667;-1
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Petit-Mercey (Le);39350;39414;47.2;5.75;2.24
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Petit-Noir;39120;39415;46.933333;5.333333;2.1
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Planches-près-Arbois (Les);39600;39425;46.883333;5.8;1.16
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Pleure;39120;39429;46.916667;5.45;1.37
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Plumont;39700;39430;47.116667;5.716667;1.84
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Pointre;39290;39432;47.216667;5.5;2.32
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Pont-d'Héry;39110;39436;46.866667;5.9;1.45
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Port Lesney;39330;39439;47;5.816667;1.28
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Pretin;39110;39444;46.933333;5.833333;1.28
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Pupillin;39600;39446;46.883333;5.766667;0.96
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Rahon;39120;39448;;;
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Rainans;39290;39449;47.15;5.483333;2
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Ranchot;39700;39451;47.15;5.733333;2
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Rans;39700;39452;47.133333;5.733333;1.92
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Rochefort-sur-Nenon;39700;39462;47.116667;5.566667;1.84
Est;43;Franche-Comté;Besançon;39;Jura;Lons-le-Saunier;3;Romain;39350;39464;47.216667;5.716667;-1
